pid,bbl,bin,borough,electricity_use_kwh,building_area_sqft
6434653,0,2103647,bronx,664516.6,121796
6434654,0,1087589,manhattan,2044617.4,295205
6434655,0,1090448,manhattan,1041323.5,101000
6434656,0,1012385,manhattan,1696103.2,146416
6434657,0,1012386,manhattan,121461.5,218019
6512550,0,1064869,manhattan,327492.1,45000
6538886,4005967501,4615299,queens,224533.1,26131
6549905,4033320013,4079568,queens,183031.0,41994
6567897,4048070041,4108742,queens,169441.8,27824
6567905,4048070049,4108743,queens,119250.5,32660
6456883,4026100336,4623417,queens,3816000.8,310729
6419308,4043020050,4462451,queens,397709.1,28705
6425696,3005070050,3008227,brooklyn,82962.5,59408
6494554,1008440019,1016085,manhattan,273021.9,51150
6422298,3048850054,3109317,brooklyn,137862.5,49346
6422305,3033230064,3076112,brooklyn,92154.6,26225
6422337,3050240019,0,brooklyn,92499.2,27500
6422355,3050240023,0,brooklyn,82765.0,26500
6422360,3050240026,3114557,brooklyn,97352.8,32550
6420967,0,1046923,manhattan,527177.2,102804
6436817,0,4079199,queens,423637.5,121727
6447087,0,1011743,unknown,1046171.8,136761
6451962,0,3424516,brooklyn,981677.8,92722
6491743,0,1078565,manhattan,1745345.7,218170
6491749,0,1009386,manhattan,1843280.0,175575
6494553,0,4617373,queens,563257.9,58576
6495046,0,1085119,manhattan,2061602.2,144134
6429656,0,2017852,bronx,809070.9,79275
6437904,3062520042,3161648,brooklyn,127992.8,49200
6458952,3013930066,3037446,brooklyn,144108.4,41810
6460455,3013280006,3035252,brooklyn,70302.6,27163
6460476,3013210034,3035096,brooklyn,156126.8,41479
6460495,3046710030,3101923,brooklyn,131679.6,36900
6490349,3054110007,3127613,brooklyn,96161.0,26800
6554142,3013720072,3036532,brooklyn,130167.4,35706
6568544,0,3036533,brooklyn,103122.3,31121
6568545,3076170063,3208209,brooklyn,157324.9,40192
6568548,0,3037718,brooklyn,81509.5,26937
6568549,0,3037719,brooklyn,83642.9,27272
6568551,3076020035,3207480,brooklyn,123189.7,39463
6568553,3066650040,3177560,brooklyn,162592.2,31540
6568556,3066650034,3177559,brooklyn,276452.2,34600
6568818,0,3825619,brooklyn,113242.3,31188
6413426,1000330001,1000863,manhattan,4369605.1,546882
6464943,1001740005,1001886,manhattan,108354.0,34932
6414514,0,3398591,brooklyn,2422652.4,346208
6416719,2057917501,2113257,bronx,340476.0,64355
6417219,3052680018,3025486,brooklyn,118094.2,44424
6417228,3011070033,3026795,brooklyn,148895.7,43160
6417246,1005637501,1009143,manhattan,298818.4,47542
6417259,1004820003,1007208,manhattan,162537.4,33150
6417273,1010810101,1090143,manhattan,453602.7,100142
6419656,2031510014,2013566,bronx,147660.3,26095
6436029,2054190127,2076434,bronx,101106.3,27000
6436031,2041700046,2046135,bronx,93044.0,25412
6436170,1018670059,1056052,manhattan,84561.2,35040
6437480,3017637506,3397891,brooklyn,182468.0,33234
6437916,3046680036,3101805,brooklyn,24348.7,25632
6437918,3077220029,3213184,brooklyn,89555.2,25200
6437921,3048960003,3109785,brooklyn,117951.6,27520
6437926,3047160059,3103572,brooklyn,104072.8,33600
6446031,1021740131,1064192,manhattan,164263.0,42300
6446037,1021750202,1064253,manhattan,187100.6,35625
6446100,2030680055,2011976,bronx,314254.2,47191
6446131,2027850020,2007275,bronx,150703.2,36000
6446141,2028160045,2007793,bronx,172525.7,36085
6449045,2028290042,2007947,bronx,105512.6,26835
6449054,2032250072,2014930,bronx,108603.2,29480
6449059,2033280181,2017833,bronx,175551.5,30075
6449069,2031890020,2014126,bronx,182685.7,40000
6449071,2032060066,2014481,bronx,179526.0,32050
6449073,2030580001,2011772,bronx,295082.7,28180
6449079,2024710015,2002872,bronx,175189.5,31353
6449083,2024530022,2002687,bronx,167846.7,34970
6449088,2028090001,2007700,bronx,189791.5,41269
6449113,2032130074,2014644,bronx,202684.8,46655
6449121,2032140082,2014667,bronx,119934.9,27250
6449130,2033160026,2017477,bronx,85497.0,32625
6449145,2033170043,2092513,bronx,200062.2,41000
6449146,4089300098,4184178,queens,106624.9,28000
6449152,2033560104,2018641,bronx,118940.4,38250
6449156,1020840053,1062248,manhattan,168912.6,28650
6456869,1008677501,1017206,manhattan,228219.1,30371
6456870,1006967502,1088748,manhattan,422357.1,57388
6457787,1011250062,1028646,manhattan,550318.7,34869
6457791,4097940036,4209594,queens,444050.2,46918
6457837,1015120044,1047655,manhattan,158102.4,36935
6457842,1015530045,1050198,manhattan,132030.6,28000
6457845,1006160027,1011068,manhattan,142432.2,25992
6457865,1005620044,1009118,manhattan,196961.3,45496
6457870,1006090053,1010657,manhattan,137237.4,34027
6457887,1008790070,1018062,manhattan,163046.7,40266
6457924,1006140061,1010989,manhattan,407035.6,38478
6457945,1004680046,1006875,manhattan,117509.5,27215
6464471,1021590029,1063851,manhattan,157116.5,34938
6464473,1012710012,1034819,manhattan,308305.8,38704
6464478,4003650003,4004429,queens,303644.2,31060
6464482,4000980011,4436642,queens,390530.3,87516
6465153,2026420040,2088181,bronx,337298.8,25753
6465154,2026760075,2128731,bronx,587626.9,35053
6466378,1019690001,1059605,manhattan,220967.8,39057
6466381,2028760073,2008822,bronx,150907.0,39000
6466383,1019680031,1059592,manhattan,93900.3,25620
6466386,1018220024,1054984,manhattan,388074.5,46331
6466388,1020010055,1059943,manhattan,134908.4,29860
6466433,1004650055,1006800,manhattan,234130.1,25340
6466434,1004510006,1006404,manhattan,320654.0,39395
6466452,4033460001,4079980,unknown,559341.4,40600
6466454,3078480015,3336912,brooklyn,379252.9,31920
6466459,4021490001,4442647,unknown,1369783.7,49150
6490789,3067660022,3182042,brooklyn,158495.4,36500
6491266,3051430084,3118320,brooklyn,366840.1,38772
6491745,3054180006,3127748,brooklyn,132170.4,41798
6498000,4125290228,4596012,queens,320937.6,54775
6507695,1021790466,1064379,manhattan,178720.7,81781
6537487,4003870031,4864172,queens,876529.4,66018
6537489,4161310010,4303596,unknown,2857465.7,85967
6537494,4076440033,4163157,unknown,1608497.5,33091
6537495,2033530001,2018524,bronx,347119.8,29000
6538026,1021530036,1063625,manhattan,250068.1,43417
6538341,1021620068,1063911,manhattan,353547.4,46290
6546663,1004130051,1005451,manhattan,124166.3,29465
6549785,1017747503,1054478,manhattan,368842.6,35970
6552699,2039260024,2028716,bronx,201958.3,56250
6552723,2039260031,2028717,bronx,197418.4,53750
6552732,2039850033,2041895,bronx,180935.6,37380
6552742,2032540065,2015613,bronx,188683.8,49500
6552987,3075990059,3207373,brooklyn,157946.6,38140
6553746,5028730034,5043303,staten is,428269.9,215365
6553997,4001150249,4000000,queens,247327.3,116645
6457261,2024880031,2003001,bronx,195476.7,61400
6568650,3012430021,3031645,brooklyn,73451.7,30875
6568651,3067120086,3179812,brooklyn,86332.8,26880
6568674,3050730056,3116409,brooklyn,172331.0,52200
6569263,3050720017,3116370,brooklyn,144280.5,47060
6569368,3054890025,3130677,brooklyn,126149.0,37272
6569395,3051240045,3117627,brooklyn,126561.9,36648
6569396,3051240018,3117623,brooklyn,177345.0,40860
6569399,3051360039,0,brooklyn,89485.0,29200
6562993,0,3425521,brooklyn,247046.0,49526
6568883,0,3350520,brooklyn,354547.4,30300
6568887,0,3394963,brooklyn,242467.3,30500
6553181,1011830035,1030967,manhattan,98239.6,32940
6553196,1014520006,1045202,manhattan,168578.4,44317
6415465,0,2003472,bronx,186680.1,39000
6415478,0,2004708,unknown,221032.7,33165
6415528,0,2001316,bronx,114457.0,26310
6415535,0,2117814,bronx,299740.8,34024
6566076,0,1056493,manhattan,272568.8,108377
6422908,1017540020,1054233,manhattan,231348.3,55300
6429587,0,2016794,bronx,119403.8,35000
6429642,0,2014559,bronx,231392.0,40428
6557256,0,2092385,bronx,1287897.2,37964
6557269,0,2013964,bronx,170567.6,43566
6557751,0,2101907,unknown,1279775.1,209494
6559684,0,2113538,bronx,351556.0,68960
6559686,0,2117347,bronx,325304.7,72486
6559687,0,2117126,bronx,327296.2,72486
6563928,0,2014629,bronx,168048.7,40810
6538095,0,1002695,manhattan,154922.8,27250
6466291,3053400022,0,brooklyn,237466.9,80825
6429610,0,2129079,bronx,460845.4,53733
6417313,1021570042,1063781,manhattan,125934.4,34446
6453860,2032210024,2014861,bronx,112509.1,25065
6452650,2038920001,2028071,bronx,457926.6,82500
6452789,2038710030,2027647,bronx,532731.9,97500
6435581,1017830005,1054517,manhattan,253700.5,34044
6435591,1017220022,1053456,manhattan,173276.2,25871
6457009,2040450029,2087702,bronx,401191.5,25845
6543085,0,4004960,queens,76588.5,39800
6424802,3021310001,0,unknown,257302.7,49500
6424850,3014060050,3037852,brooklyn,176316.1,49425
6424873,3051730026,3119229,brooklyn,156602.6,39200
6424898,3052060037,3120258,brooklyn,105002.2,34900
6424945,3024520019,3063527,brooklyn,150901.3,28600
6424959,3052060025,0,brooklyn,181632.4,49200
6425011,3075540043,3205800,brooklyn,158227.2,46500
6425027,3024490001,0,brooklyn,125861.8,28400
6426560,3053590049,3125542,brooklyn,127668.2,42000
6426606,3012270044,0,brooklyn,123609.5,39088
6426628,3021570037,3059798,brooklyn,94284.3,25500
6427001,3012900001,3033847,brooklyn,151872.4,29392
6434140,3050600039,3116116,brooklyn,128317.3,40300
6435558,3012900073,3033906,brooklyn,85548.6,29800
6435586,3014180007,3038219,brooklyn,196833.7,47955
6444202,3046310038,3100676,brooklyn,203002.0,37155
6444263,3013040124,3034420,brooklyn,115349.2,39150
6444271,3047960022,3106650,brooklyn,93606.2,25820
6444275,3051250084,3117670,brooklyn,116582.0,30240
6444279,3046890025,0,brooklyn,106098.3,30880
6444307,3012920039,3033993,brooklyn,124217.1,35781
6411776,0,1036231,manhattan,152673.9,34900
6412098,0,2001159,bronx,293822.8,25232
6418387,0,2129267,bronx,348806.8,35426
6552534,0,1087334,manhattan,300502.2,31123
6552535,0,3251529,brooklyn,359012.4,53221
6552536,0,1055156,manhattan,273827.8,28784
6552538,0,3418434,brooklyn,446046.6,49300
6422065,0,4085427,queens,143701.3,36390
6443158,2032480173,2015296,bronx,222920.0,55218
6542577,2027460001,2006072,bronx,307296.1,48136
6542581,2024560088,2002743,bronx,111592.1,30270
6542585,2025250020,2003464,bronx,143101.4,31875
6542587,2028670118,2008514,bronx,166633.0,46500
6542588,2028680098,2008548,bronx,120403.2,31740
6542589,2031840012,2014019,bronx,173993.9,44280
6542590,2032870077,2016633,bronx,107456.0,32250
6542591,2032870081,2016634,bronx,120695.3,37100
6542592,2032920051,2016746,bronx,125332.2,43200
6542600,2032820036,2016479,bronx,107671.0,30140
6542603,2028260097,2007900,bronx,131621.3,30600
6542604,2030100025,2010938,bronx,140359.2,33000
6542605,2028440050,2008114,bronx,143626.8,41615
6454253,4049490023,4534327,queens,91535.6,26100
6456703,0,1015227,manhattan,140354.8,28000
6456704,0,1015950,manhattan,422789.3,44115
6464580,2028240062,2007874,bronx,199072.7,49590
6464591,2027940042,2007398,bronx,410665.6,66500
6464602,2028240051,2007873,bronx,515971.6,95830
6464704,2041780010,2046332,bronx,549391.7,107851
6464725,2028210068,2007855,bronx,944699.4,204750
6464769,2033230001,2017666,bronx,415466.1,147400
6464802,2028260062,2007890,bronx,715311.2,171863
6465084,2033290010,0,bronx,283694.8,72450
6465087,2033290020,0,bronx,291901.7,72450
6465100,2031290010,2013238,bronx,261657.7,57918
6465104,2031290015,2013239,bronx,171066.6,37000
6465107,2031290018,2013240,bronx,145568.5,37000
6465108,2031290021,2013241,bronx,238864.2,53964
6465112,2038630033,2027434,bronx,158291.0,35050
6464266,1021360060,1063319,manhattan,138666.4,48139
6464267,1021270015,1063042,manhattan,341046.5,55300
6464271,1020900021,1062359,manhattan,140628.1,34300
6464273,1020880043,1062323,manhattan,165039.0,45290
6464276,1020600031,1061350,manhattan,137509.2,29330
6464286,1018210064,1054970,manhattan,116531.6,33192
6539693,3050770021,0,brooklyn,379584.3,86700
6539694,3013300014,3035400,brooklyn,228577.4,83520
6539698,3050530038,3115917,brooklyn,218642.9,55200
6539700,3051010093,3117155,brooklyn,68854.5,42350
6539703,3051000080,3117134,brooklyn,294370.8,96425
6539709,3050050020,3113953,brooklyn,204366.6,55706
6538694,0,3102696,brooklyn,153087.3,36099
6538929,0,3102702,brooklyn,123916.8,25600
6538937,0,3082701,brooklyn,115899.4,35680
6549568,3010890007,3025810,unknown,80733.3,35600
6552836,3031670026,3323454,brooklyn,48916.5,39000
6560835,0,2128573,bronx,477903.4,47715
6568509,4005760001,4006909,queens,146445.2,45500
6569456,4006150069,4008510,queens,105216.3,36330
6569459,4005920047,4007631,queens,129854.8,45500
6552834,1010680003,1085140,manhattan,7102990.2,913877
6449830,0,3321304,brooklyn,122827.0,44268
6449831,0,3063278,brooklyn,125777.5,33768
6449832,0,3062989,brooklyn,166931.5,27444
6449833,0,3063132,brooklyn,97329.1,31500
6449834,0,3256410,brooklyn,276817.2,46320
6449835,0,3062814,brooklyn,106807.8,25839
6449836,0,3063199,brooklyn,157593.7,25210
6466368,0,3063117,brooklyn,151050.9,32410
6466392,0,3062999,brooklyn,179701.2,36360
6414946,4026780001,4059918,queens,21706.1,51749
6438846,0,1079813,manhattan,648241.3,61425
6441042,0,1031763,manhattan,482146.4,30702
6441058,0,1014954,manhattan,638166.7,99819
6441137,0,1062443,manhattan,532636.2,70768
6441150,0,1055065,manhattan,151328.3,41070
6454089,0,1083988,manhattan,1266639.6,185318
6454106,0,1083990,manhattan,1854993.4,185318
6454119,0,1083989,manhattan,1176964.8,185318
6454126,0,1053938,manhattan,1214346.2,185318
6454128,0,1053939,manhattan,1182190.3,185318
6454132,0,1053936,manhattan,1170823.1,185130
6454137,0,1053940,manhattan,1165245.9,185318
6454158,0,1078897,manhattan,166944.0,29422
6456678,0,3034160,brooklyn,156039.4,38500
6479550,0,1064498,manhattan,153051.4,39330
6422038,0,1048787,manhattan,1740029.3,229774
6553328,0,4039157,queens,456238.9,99180
6553330,0,4114214,queens,644386.2,113348
6587678,3012810040,3033491,brooklyn,199352.3,48500
6587684,3087160038,3245627,brooklyn,168586.6,49000
6587708,3020110007,3057551,brooklyn,161914.6,44000
6587774,3011850027,3029672,brooklyn,110082.6,38000
6587826,3011760001,3029515,brooklyn,104818.4,28620
6587830,3011760042,3029527,brooklyn,98228.7,28088
6587832,3050610001,3116121,brooklyn,197319.6,47418
6587836,3011760005,3029516,brooklyn,101426.6,28620
6587846,4015080027,4037278,queens,154588.3,45648
6587854,4015080022,4037277,queens,206100.2,47928
6600302,1012390052,1033599,manhattan,701041.4,32524
6600336,4015310021,4461962,queens,135960.6,38199
6600338,4022640058,4437365,queens,299577.8,28585
6600339,4012930001,4030037,queens,333876.1,52101
6600340,1007220037,1012799,manhattan,238405.6,26919
6600352,4001680036,4001994,queens,141435.1,44484
6600353,4005770036,4006947,queens,146038.6,51636
6600356,1004607502,1086346,manhattan,278200.1,29366
6600357,1008227503,1015496,manhattan,214228.2,27379
6600358,1004940015,0,manhattan,561735.6,49209
6600359,4014560035,0,queens,552187.9,64337
6600361,1013187502,1090529,manhattan,1048659.3,154861
6600362,1006460057,1012241,manhattan,420177.3,48175
6600364,1015150026,1047958,manhattan,500265.2,31297
6602988,0,2128909,bronx,1172548.8,211520
6602989,0,2119194,bronx,307545.8,37524
6602995,0,2012032,bronx,453452.1,82475
6586429,2039930045,2042130,bronx,155268.5,46650
6586434,2040490035,2043462,bronx,203428.1,29966
6586498,2041240017,2045301,bronx,73853.6,26400
6569655,0,2016885,bronx,153446.1,42500
6569661,0,2016660,bronx,151818.1,45559
6569664,0,2068074,bronx,120465.9,38600
6569725,0,2002890,bronx,194492.5,47850
6569728,0,2002768,bronx,119035.6,28696
6569731,0,2015035,bronx,210222.2,47500
6569733,0,2026458,bronx,153751.0,34815
6569737,0,2014596,bronx,111662.9,27330
6569739,0,2014597,bronx,95221.4,27330
6569742,0,2014092,bronx,138003.1,36694
6569745,0,2051281,bronx,180806.8,43848
6569748,0,2051297,bronx,149456.7,41664
6569750,0,2051293,bronx,123762.7,39157
6569755,0,2051292,bronx,98351.0,38273
6569756,0,2017044,bronx,149698.4,35400
6569762,0,2017184,bronx,161328.7,43875
6569774,0,2017091,bronx,211038.4,46500
6569777,0,2017617,bronx,126359.2,42864
6569778,0,2017616,bronx,128318.9,40986
6569779,0,2056269,bronx,159205.9,39240
6573678,2026060028,2004158,bronx,33107.6,27500
6573688,3066490008,3176750,brooklyn,98913.7,25920
6573692,3067470068,3181108,brooklyn,145635.4,44100
6574557,2057030183,2083152,bronx,130564.8,38873
6574561,4005880014,4007475,queens,148402.2,39549
6574573,3074050914,3411216,brooklyn,444607.8,33600
6574586,4008000010,4015646,queens,316859.5,100028
6579135,4032550028,4077921,queens,334271.9,40398
6579144,4032550033,4077922,queens,172359.1,25550
6579156,3067220049,3180216,brooklyn,1396613.1,26102
6579158,3010670039,3024762,brooklyn,130937.9,29292
6579165,2028570064,2008306,bronx,73536.7,27000
6579181,1015170025,1048080,manhattan,167856.8,29000
6579212,3007400001,3011297,brooklyn,233545.7,40397
6579340,3027230014,3067905,brooklyn,242580.9,35300
6579377,1006120033,1010876,manhattan,106138.3,27108
6579395,3064910198,3170082,brooklyn,462412.2,40283
6579407,5027050135,5041895,staten is,597333.8,31908
6579486,3046900049,3102561,brooklyn,68520.3,25600
6579815,1019540046,1059390,manhattan,156032.3,35212
6579834,2044780020,2052922,bronx,509655.7,35794
6579841,1020410031,1060656,manhattan,88878.7,26640
6579845,3073220023,3339383,brooklyn,119183.4,31698
6579846,3014390013,3038675,brooklyn,102555.9,26142
6582035,4006800001,4436922,queens,384606.6,27112
6582056,4003970014,4004806,queens,106474.4,25125
6582072,1002340017,1003058,manhattan,244665.1,46700
6582088,3023230057,3062019,brooklyn,91020.5,26100
6582099,3023960001,3062836,brooklyn,601417.3,45000
6582752,5024507507,5040650,staten is,239624.1,44930
6582756,5024507515,5119939,staten is,389641.5,87503
6583933,3053940011,3126941,brooklyn,429527.8,25440
6583943,3054090006,3127557,brooklyn,124286.7,32000
6584595,3066070061,3174692,brooklyn,89940.6,28000
6584702,3063350038,3165429,brooklyn,100625.2,30000
6585466,3031310006,3326066,brooklyn,539338.6,30080
6586703,2029250029,2009612,bronx,321454.4,39900
6586705,3053340085,3343785,brooklyn,345241.7,44000
6589502,3053580086,3125501,brooklyn,156177.1,56100
6589505,3053890019,3126781,brooklyn,175664.8,55932
6589510,3068190032,3183947,brooklyn,124009.4,50400
6589512,4156280036,4299232,queens,99308.1,35200
6589520,3087160080,3245652,brooklyn,102016.3,30800
6589523,3053790021,3126369,brooklyn,99591.0,32000
6589525,3065600001,3172523,brooklyn,91817.7,29000
6589535,1008790033,1018046,manhattan,497878.3,41883
6589536,1013460010,1039830,manhattan,229906.5,25040
6589539,3054800001,3130266,brooklyn,274174.1,30000
6589552,1021390542,1063452,manhattan,116036.5,35200
6589554,3022060011,3060354,brooklyn,155847.9,27281
6589567,3054560001,3129240,brooklyn,291652.1,31200
6589572,3054500001,3129068,brooklyn,95644.9,36000
