,bbl,eui
5831,2033500001,110.4
5832,2033500044,81.9
5833,1022280049,110.9
5834,2058251572,76.3
5835,2044320028,69.9
5836,2044390005,71.7
5837,1013510028,105.5
5838,2033550104,78.8
5839,1002847504,24.4
5840,4157310022,32.9
5841,3085910150,18.3
5842,3002780033,80.8
5843,2032980028,65.7
5844,3024310005,68.8
5845,4007830042,67.4
5846,4004020028,76.8
5847,3009647505,33.1
5848,3000367503,51.7
5849,1008987501,47.0
5850,1021430056,88.0
5851,5015480050,76.2
5852,1017730011,15.8
5853,2027070063,117.3
5854,3037260013,114.9
5855,3024240018,82.0
5856,4051800035,115.0
5857,3076350011,50.4
5858,1000687501,61.8
5859,3018950055,25.5
5860,1010630015,58.3
5861,3013330006,73.2
5862,3013330013,78.9
5864,2029310079,83.6
5865,3020090001,73.3
5866,1010040029,96.1
5867,4002140040,60.4
5868,1010130029,33.7
5869,4041170001,95.1
5870,1016780001,806.9
5877,1016560001,682.3
5878,1016560001,693.0
5879,1016560001,651.8
5880,1016560001,644.6
5882,2024430080,46.6
5883,2024430080,126.3
5884,2024430170,217.9
5885,2024439080,23.7
5886,1021750015,70.1
5888,4014710012,66.6
5893,4003180022,17.0
5894,4003180015,66.4
5895,4050200001,59.2
5896,4097060088,42.5
5897,1012480049,80.8
5900,1000650017,54.1
5902,4000307503,29.5
5903,1001170001,72.2
5904,1011637501,23.3
5905,1014680005,102.7
5906,1011970029,56.2
5907,1015180061,63.3
5908,1005157502,60.2
5909,1010617501,39.6
5910,1008407501,62.7
5911,2027950014,38.2
5912,2029520014,127.5
5913,4066720058,95.9
5914,1021110010,49.2
5915,2033240077,77.6
5916,3072500001,174.9
5919,1003990011,61.1
5920,1021660066,65.2
5921,1007920050,27.2
5922,3050590051,94.9
5923,4002480001,45.8
5924,5039690057,132.4
5925,3032740101,34.0
5926,3032740002,44.4
5927,1009940045,38.3
5928,1000447501,37.3
5929,1005250007,95.1
5930,1005250007,205.4
5931,3050070062,46.5
5932,4004230029,39.4
5933,1018310023,45.7
5934,1020087501,31.9
5935,3043850020,32.0
5936,3045210001,62.3
5937,4034100180,78.5
5938,3048510001,64.2
5939,3047000025,105.4
5940,3054430001,40.4
5941,4028640017,87.9
5942,3085910125,20.9
5945,1012480011,100.9
5946,2024290012,107.8
5947,2057760621,48.8
5948,3006230100,47.7
5949,1001770027,34.8
5950,2030140005,30.3
5951,1004077504,61.3
5952,1010210050,107.8
5953,1004250004,145.3
5954,3079200006,3.7
5955,3031670018,0.3
5956,4025750280,127.9
5957,5028290031,47.1
5958,4040340001,402.6
5959,4101070132,0.3
5960,2033040170,57.4
5961,4026810044,27.3
5962,3007620035,131.3
5963,3038830001,69.7
5964,4004297502,47.5
5965,3007360013,8.4
5966,3036890001,49.4
5967,4062800020,59.7
5968,4008110032,30.8
5969,4010780001,33.7
5970,3050560097,33.1
5971,1002310032,34.1
5972,3036170001,9.1
5973,4004087501,36.5
5974,3006640029,52.4
5975,3088390053,8.0
5976,1018380021,38.3
5977,3029920025,30.4
5978,4026110096,89.8
5979,4026110452,32.2
5980,1002257502,11.6
5981,4008720011,52.2
5982,4155030002,2242.5
5983,3011370019,15.1
5984,3067460044,82.8
5985,3074407501,97.5
5986,3083747505,17.0
5987,4049957501,41.2
5988,1007870059,36.0
5989,1007870025,37.1
5990,1021240001,114.9
5991,1012870069,106.2
5992,3009220045,51.7
5993,1014680047,101.3
5994,4096940037,95.5
5995,1021160033,24.8
5996,1021070059,90.5
5997,1020680046,145.3
5998,1005800060,71.5
5999,4003840001,122.2
6000,4012600041,67.0
6001,3011187501,51.7
6002,3011297502,58.9
6006,4002290013,35.1
6007,2026990025,45.5
6008,1010340044,73.2
6009,3006390025,75.6
6011,5000200008,138.0
6012,2028087501,50.3
6013,3053790004,108.1
6014,5030340022,88.4
6015,2029900001,19.4
6016,2029400065,87.9
6017,1011200014,12.8
6018,4049440001,21.2
6019,4012837501,83.9
6020,4025500090,113.0
6021,2030100012,66.7
6022,2029400011,121.7
6023,2029400058,84.1
6024,4063710010,64.0
6025,1000087501,84.5
6026,4051377503,69.8
6028,4050420057,48.4
6029,4051830055,40.3
6030,4014560035,34.6
6031,2057790810,70.7
6032,2028430031,89.2
6033,1008000074,55.8
6035,1016300005,69.7
6036,1011200029,69.3
6037,2046420033,143.5
6038,3035200032,140.2
6039,4162290041,6.1
6040,3024207503,54.1
6041,1018230001,56.7
6042,3051620046,64.5
6043,2031560027,74.2
6044,2032800007,63.7
6045,2028420042,44.0
6046,4003120039,1.9
6047,1012880033,134.4
6048,3055470006,107.1
6049,4103520125,43.7
6050,4091150039,52.5
6051,4091130029,55.7
6052,4005967502,190.7
6053,4001590028,30.9
6054,1006980047,117.6
6055,3025170035,34.3
6056,3072330210,106.9
6057,4038860255,62.8
6058,3011357501,78.5
6059,2032560051,46.3
6060,4155577501,83.7
6061,3026610027,37.6
6062,1007027502,53.8
6063,3012640038,76.8
6064,1008930014,140.7
6065,1013867503,19.5
6066,1008730059,54.6
6067,1012710021,68.6
6068,4033340260,40.9
6069,1013940005,59.7
6070,1012890036,67.4
6071,3010860001,333.9
6072,1005640022,69.3
6073,1008490001,69.3
6074,1000920003,76.6
6075,2040630010,5.2
6076,2024380080,66.0
6077,1014130064,80.4
6078,1015140066,86.1
6079,1005720045,72.9
6080,1006420001,84.9
6082,4050197502,39.0
6085,3039710019,19.9
6088,1016007503,99.9
6089,1003950009,188.8
6090,1013780064,64.1
6091,1015500007,14.4
6092,1020380001,81.4
6093,1010427503,32.2
6094,5028710001,17.0
6095,2059120091,71.8
6096,1016940003,48.7
6097,2059120001,80.0
6099,4012530011,78.9
6100,3035590001,107.7
6101,3035590001,50.6
6102,3035740001,37.1
6103,3035750011,205.9
6104,3035870001,39.0
6105,3036010026,67.2
6106,3035880001,28.9
6107,3035730001,30.9
6108,1016940007,90.4
6109,1016940005,26.5
6110,1016940003,0.0
6113,2023190100,46.0
6116,3002447501,104.4
6117,1021800326,32.9
6118,3010630026,68.8
6121,1003110013,0.1
6122,1004580006,273.0
6124,1007900028,51.1
6125,1012307501,80.1
6127,1007910036,33.2
6134,1000160210,50.1
6135,4014570006,59.5
6136,1015030025,78.4
6137,3086680815,77.8
6138,1005840046,107.4
6139,1001427503,66.1
6140,1004777502,71.6
6141,1006017503,60.9
6142,1003550054,47.0
6144,1015140066,86.1
6145,1006410010,64.7
6146,4006420036,66.7
6147,4003687501,33.8
6148,1009007501,62.6
6149,4004187501,80.9
6150,1020900029,87.3
6151,1020710061,68.7
6152,1006990033,78.8
6153,2032630185,71.4
6154,1004807504,62.1
6155,1012490029,22.9
6157,1013870008,137.0
6158,3023057501,45.2
6159,1005417501,2.4
6165,2032560156,122.7
6166,4051057504,58.9
6167,4016000130,18.6
6168,4025290040,49.7
6169,4001150239,26.9
6170,2032480143,158.0
6171,1008587503,96.7
6172,1006450049,88.1
6173,2032370103,13.7
6174,2057550025,91.0
6175,3070460001,79.8
6177,4049727502,13.4
6178,4049727504,120.8
6179,1000787511,104.7
6180,3009780016,360.0
6181,1018670042,155.8
6182,1019970001,317.8
6183,1019970001,0.0
6184,1008340026,285.9
6185,3019050120,79.9
6186,2033430326,123.0
6187,1010437502,120.7
6188,2026090051,127.0
6189,1008240028,64.2
6192,3007350115,8.7
6193,2057250767,67.8
6194,3046410006,91.9
6195,3013280016,128.9
6196,3050630009,113.0
6197,2039430205,54.7
6198,1003310200,50.0
6200,1002820023,85.0
6201,2025747501,88.6
6202,2030910011,51.7
6203,3024170034,81.1
6204,1003000008,75.4
6207,1014120025,6.7
6208,3011850046,93.9
6209,2024830068,4.9
6210,3031170037,49.1
6211,3020197505,34.0
6212,3031310012,111.3
6213,4021860088,101.2
6214,3021357505,46.3
6215,3056157507,25.2
6216,1021770118,85.5
6217,4020130026,82.5
6218,4120080007,96.2
6219,1022430347,69.2
6222,3061340028,82.8
6223,1007540031,65.2
6224,1007680059,67.7
6225,1007540016,65.7
6239,3017780042,50.8
6240,3011680006,150.3
6262,1014809010,323.5
6263,2036220018,62.0
6264,2037430063,89.5
6265,1008367501,37.4
6266,4004307501,48.7
6267,4000167502,33.9
6268,3050740040,60.2
6269,1012620056,129.9
6270,3002650005,36.2
6271,1005900056,58.0
6272,1004649006,65.7
6276,1000787504,2.3
6277,2058800686,88.8
6279,2030450019,64.5
6280,2030450019,155.4
6281,2030450019,38.2
6283,2025480002,56.2
6284,3020220018,65.2
6285,3010050031,545.0
6286,3010050031,174.7
6287,3072600020,84.7
6291,3053340001,95.4
6292,1003040035,97.9
6293,1008580030,60.5
6294,3078690011,59.4
6295,3018977508,80.6
6297,1005320030,88.9
6298,3012120006,51.7
6299,3033310025,67.8
6300,1000720007,65.0
6301,3044520425,42.4
6302,1007840068,22.1
6303,3021737501,53.6
6304,4033120008,78.4
6306,1019557503,71.8
6307,2033137501,71.5
6308,3013250001,67.1
6313,4157470001,331.1
6314,1016040006,992.9
6317,1016040006,-0.4
6318,1016040006,3.0
6321,4049727503,62.0
6322,3068000001,47.7
6323,1019300037,106.1
6324,3067790053,5.2
6325,1019510043,59.4
6327,3068000043,83.8
6328,3065620006,86.7
6329,3019180020,0.0
6330,3087680001,85.1
6331,3071580063,80.8
6332,3019950006,46.0
6333,3007350015,59.8
6337,4/15744/0001,93.0
6338,4155840016,49.1
6339,3022050040,159.4
6340,4006007501,32.8
6341,4003827502,20.4
6342,4162280035,120.7
6343,1008320006,72.5
6344,1013790017,79.4
6345,4161850041,120.4
6346,4012570032,97.2
6347,4040470001,58.7
6348,4007320018,68.4
6349,4098110016,124.1
6350,4094190049,23.0
6351,1016220001,27.2
6352,1006460018,104.3
6353,2030090025,0.4
6354,1013770033,152.4
6355,3067827504,30.4
6356,4008610005,66.2
6357,2/05610/0016,23.5
6358,2056100006,21.6
6359,4026570060,35.1
6360,1012620027,101.3
6361,2026190017,0.0
6362,2025230133,42.6
6363,3006760053,74.6
6364,2023880016,94.6
6365,3072997504,24.5
6366,2057370040,78.9
6367,2025830050,39.4
6368,3018740001,71.3
6369,1016917501,22.0
6370,3036680001,6.3
6371,2032220100,48.3
6372,2024460043,48.4
6373,2032470070,54.1
6374,2037180001,19.7
6375,2057160725,66.8
6376,3071850020,64.8
6377,2032510201,68.9
6378,3011880001,56.9
6379,3083930001,67.5
6380,4065070001,62.3
6381,4096790067,41.6
6382,4110180021,52.2
6383,5056050001,51.9
6384,5062620012,63.1
6385,1012700001,119.0
6386,4004200001,55.3
6387,1002160001,234.2
6388,1012277501,72.4
6389,3055860033,53.7
6390,4159390103,33.9
6393,2028560029,85.1
6394,2023140058,40.9
6395,2024320080,34.3
6396,3073630036,87.1
6397,1010260041,174.8
6398,3011647502,25.5
6399,4067430029,55.0
6400,3013800014,71.5
6401,3019780001,110.9
6402,1019090022,61.7
6403,2031870030,17.9
6404,2028720216,27.9
6405,3008030041,40.5
6407,2033370015,13.4
6408,2032480163,20.1
6409,1020267501,61.0
6410,2032860024,70.9
6411,1013427502,89.7
6412,1017227501,64.8
6413,1017210070,57.7
6414,3045240035,43.3
6415,4014430006,61.7
6416,3074460001,100.5
6417,2029777501,81.4
6418,1012710023,15.2
6419,1013070043,13.2
6420,1012610057,10.2
6421,2049050265,45.5
6422,4012720012,39.0
6423,4012750045,67.7
6424,4114210013,55.4
6425,4044110001,64.6
6426,1016000015,45.4
6427,3057857501,53.7
6428,4058570002,150.4
6429,4058570050,85.6
6430,1008890019,34.5
6431,4058630002,89.5
6432,4058650030,99.6
6433,4058630060,109.3
6434,4058570110,169.7
6435,4058630035,92.2
6436,4058630110,92.5
6437,4058650040,117.3
6438,4021160059,70.6
6439,4004230025,46.2
6440,4005310017,49.4
6441,1007870072,39.5
6442,1007860023,54.5
6443,4067920050,63.4
6444,2051410260,46.2
6445,3044310070,82.7
6446,2051410265,19.1
6447,1007647504,80.3
6448,4006160024,97.4
6449,1007920028,78.4
6450,1008747501,76.2
6451,4011770001,74.6
6452,1004250014,16.9
6453,1012490054,95.3
6454,1010217501,84.7
6455,1010080060,87.4
6456,4000510020,38.3
6458,2025230061,4.3
6459,4003890033,55.5
6460,3075720070,69.3
6462,1013800061,56.7
6463,1007590031,29.5
6464,3008460040,17.3
6465,3008460035,8.2
6466,2030360022,37.7
6467,3010840164,46.7
6468,2028790028,70.0
6469,1021100008,119.9
6470,2024520051,92.0
6471,2024510011,105.5
6472,2026130026,92.5
6473,1010517503,166.1
6477,1003150070,2803.5
6478,2038270223,123.7
6479,2038270215,84.4
6480,1018870022,61.3
6482,1013210011,37.9
6486,3001180006,1.0
6487,1012350061,11.8
6490,1011500056,14.4
6491,1016000021,94.6
6498,1010200005,83.3
6499,2045080010,92.1
6500,4012707501,76.7
6501,1014000001,66.3
6502,3065100001,13.9
6503,4014510032,89.0
6505,1011690029,10.2
6506,1021307501,37.7
6508,1021800178,13.3
6509,1018900053,70.9
6514,1008410071,181.7
6516,1017700053,140.0
6517,1019080055,66.9
6518,1005760022,68.5
6520,1010717502,45.0
6522,1006200019,68.5
6524,1021420115,60.3
6525,3006540001,32.2
6527,3051940025,65.2
6528,2045730005,109.9
6529,1016020060,42.3
6530,1019587502,13.7
6531,1013350022,80.0
6532,1015250021,78.8
6533,1011317501,65.0
6534,1020760046,21.6
6535,2043370027,94.8
6536,2043450001,81.0
6537,4043570100,59.3
6538,2027680171,32.1
6539,4028857501,64.6
6540,2033440102,88.3
6541,2043180030,64.0
6542,1012870021,34.6
6543,4006737501,56.8
6544,3087267501,22.5
6545,3061430001,88.5
6546,3064800006,119.8
6547,1012520044,26.5
6548,2026040600,4.9
6549,1000680016,55.2
6550,2058030990,82.6
6551,2025560002,70.5
6552,3053850060,18.8
6553,1000787505,71.8
6554,4123110030,128.3
6555,4123110050,114.0
6556,4050220018,75.6
6557,4050130038,75.7
6558,4108220001,62.2
6559,4021440002,102.8
6560,4106810056,86.8
6561,4097680060,119.1
6562,4156640001,109.3
6563,1000847501,288.2
6564,3065870027,74.8
6565,3037480047,13.6
6566,1019880127,104.1
6567,4005340015,70.2
6568,3002360112,126.9
6569,4030660052,125.5
6570,3002680030,70.6
6571,3002260035,77.1
6572,4038100420,64.3
6573,5011320001,90.9
6574,1015140013,107.2
6575,4092340040,71.9
6576,4006360043,25.9
6577,1011840077,70.4
6578,3084060035,110.5
6579,1003440017,112.1
6580,4003070010,72.6
6581,1008480012,45.1
6582,4023450001,33.4
6583,5000130060,41.9
6584,2035627501,43.7
6585,4050480019,80.3
6586,4051927503,49.7
6587,1021550026,53.6
6588,4033597501,2.9
6589,2031110004,92.5
6590,2046710004,68.5
6591,4002830022,56.1
6592,1019820010,29.3
6593,1019427501,61.6
6594,3063817501,35.8
6595,1021160023,98.2
6596,5005930680,75.0
6597,3050600043,80.5
6598,1018410052,115.9
6599,1015150001,60.1
6600,2032840057,35.8
6601,2029400001,14.4
6602,2029400006,35.9
6603,1021790158,92.5
6604,2029400072,106.7
6605,1020677501,69.7
6606,3038260021,20.7
6607,2025230169,58.2
6608,1015380001,153.9
6609,5014100183,85.1
6610,3050570024,15.9
6611,3055900001,106.1
6612,3075480006,82.6
6614,3029990001,54.6
6615,3016910012,97.8
6616,4034510007,59.2
6617,3006340001,46.1
6618,3050570014,32.5
6619,3011480033,67.6
6620,3026570001,19.1
6621,3031230037,24.2
6622,3030140014,30.5
6623,3029940011,52.7
6624,2049050265,39.2
6625,2028760001,142.5
6626,3053300024,63.9
6627,3017390006,71.0
6629,3068940027,106.8
6630,1015157502,84.0
6631,1017840002,47.9
6632,3024790028,41.9
6633,3024790023,0.0
6634,4084500001,117.7
6635,2025200045,13.4
6636,4002710030,28.9
6637,2041960034,103.0
6638,2031037501,72.5
6639,4050517503,26.6
6640,2040030016,2.5
6641,4049710069,145.1
6642,3067820038,25.5
6643,4051817503,30.1
6644,1005797501,61.6
6645,3038627501,52.8
6646,3038627501,37.4
6647,3038627501,43.8
6648,4061160015,44.9
6650,4141950013,126.6
6651,2026840054,30.7
6652,2026840057,24.9
6653,2029060093,63.8
6654,1020890029,62.6
6655,3024370011,70.1
6656,1000187501,81.9
6666,1002370017,81.5
6667,2027350005,23.6
6668,2039200005,14.2
6669,3006330024,12.5
6670,1021220077,98.7
6671,1008227506,31.0
6672,1007207501,89.7
6673,3059060018,96.9
6674,3067300059,77.0
6675,4024327501,29.8
6676,1005950041,18.3
6677,2051410001,44.8
6678,1010700020,66.7
6679,2035400040,180.9
6680,3071090001,87.6
6681,3072380049,70.0
6682,3074627501,16.4
6683,3068180025,64.9
6684,1022500058,60.7
6685,1022430378,97.2
6686,2057910388,80.6
6687,4031730013,84.8
6688,3019780017,30.2
6689,2046920035,38.8
6690,3010250052,24.9
6691,1021680080,118.7
6692,1022350041,152.0
6693,2037170018,95.6
6694,1014380044,33.3
6695,1010720021,14.2
6696,102006/0007,55.6
6697,3053280051,67.5
6698,3013680068,115.1
6700,3056920029,130.7
6701,1015100057,53.9
6702,4015360113,96.6
6703,3056427504,75.1
6704,4123850062,88.4
6705,4004090011,44.1
6706,1010180013,59.2
6707,1007630028,61.1
6708,3048370017,25.8
6709,3048370027,33.7
6710,3015910017,70.9
6711,3012350050,110.4
6712,3050260185,56.2
6713,3013870007,80.1
6714,3013860048,102.8
6715,3016180003,93.3
6716,3053200055,41.4
6717,3017840011,80.8
6718,1017350001,61.7
6719,1016490009,62.4
6720,4008350027,48.2
6721,1004570128,452.1
6722,1003860015,75.0
6723,2028810040,59.1
6724,2029310073,90.0
6725,1002440040,115.0
6726,2026620019,77.8
6727,2043180030,65.2
6728,3043840001,74.0
6729,3021810025,39.9
6730,3021810025,34.3
6731,3021810025,28.0
6732,3021810025,17.8
6733,3021810025,38.1
6734,3021810025,22.1
6735,3021810025,43.2
6736,3021810025,21.2
6737,3021810025,33.7
6738,3021810025,32.3
6739,3021810025,27.6
6740,3021810025,24.2
6741,3021810025,33.1
6742,3021810025,26.1
6743,3021810025,14.6
6744,3021810025,26.2
6745,3021810025,23.6
6746,3021810025,14.4
6747,3021810025,19.6
6748,3021810025,27.7
6749,3054951000,49.8
6750,4002900001,127.0
6751,4036670578,6.5
6752,2025460067,22.5
6754,2029990042,79.6
6755,2026090041,61.6
6756,3008190001,150.9
6757,4134740004,46.2
6758,1019580043,64.2
6759,1000400016,84.2
6760,1003930001,124.9
6761,4002127501,31.1
6762,1018790036,53.3
6763,3024110001,55.5
6764,3030070003,54.2
6765,1007280060,35.0
6766,1017560056,62.6
6767,4052650001,92.6
6768,4031680056,83.7
6769,1007910013,70.3
6770,4023250040,90.3
6771,2032610046,101.6
6772,1012910045,40.3
6773,4113967501,13.3
6774,4033217504,99.5
6775,3024077503,40.8
6776,1007677502,64.4
6777,1022430306,25.1
6778,2032950033,39.0
6779,2032920019,604.1
6780,1007750060,47.2
6781,1008880031,58.9
6782,3052200058,59.0
6784,1017357501,65.0
6785,2033430076,82.1
6786,4051360037,89.5
6787,1011950001,80.6
6788,1007730012,193.8
6789,1015240044,79.3
6790,1013350039,76.5
6791,1013870001,63.0
6792,3050990040,72.4
6793,1020510039,77.4
6794,3051840025,79.3
6795,3076020015,68.4
6796,3050650065,56.1
6797,3051210012,59.8
6798,3002840017,54.9
6800,3050810064,63.4
6801,1021220015,80.8
6802,1020690042,75.6
6803,3051850064,74.8
6804,1021220018,91.7
6805,3051620038,62.2
6806,3052210043,47.5
6807,1021300009,72.2
6808,3051610022,70.2
6809,3013820004,10.8
6812,2030020025,81.0
6813,1019450009,14.5
6814,2037370049,18.6
6815,1019450005,16.9
6816,1015550001,71.6
6817,2037370058,19.9
6818,2037370054,249.4
6819,1019440018,16.5
6820,1019250047,52.3
6821,2030100017,132.5
6823,1019450007,16.5
6824,2029830030,24.0
6825,1019440045,16.6
6826,1021160061,15.7
6827,2037370070,19.5
6828,2037370062,20.5
6829,2030100021,72.2
6830,2029400029,121.3
6831,2029400032,25.0
6832,2037370066,224.8
6833,1019450061,21.5
6834,4004167501,62.6
6835,1007387504,28.9
6836,2023400014,80.0
6837,4012720001,50.7
6838,3010427501,82.9
6839,2028050045,84.4
6840,4030750034,84.2
6841,3035660006,71.6
6842,4051650001,285.3
6843,3056377501,69.1
6844,1003037502,29.0
6845,3055907502,63.2
6846,2051410006,117.8
6847,2051410810,109.9
6848,2051411130,39.7
6849,2051410035,59.9
6850,4050050015,66.6
6851,4001050001,90.1
6852,2044290001,75.5
6853,1000907501,92.0
6854,1012720020,93.6
6855,3065130001,81.6
6856,3065120075,71.8
6857,3086920083,67.7
6858,4134060019,45.2
6859,4133640040,62.0
6860,4133650001,22.2
6861,4134080001,65.6
6862,4026020190,110.6
6863,3045240001,77.3
6864,3037330001,20.7
6865,4133760048,50.5
6866,3065130073,79.1
6867,3054250001,53.6
6868,3068000004,76.1
6869,3068030001,63.4
6870,3067320028,62.6
6871,4133800001,45.2
6872,4133790067,84.6
6873,4134060183,220.7
6874,4134110016,17.9
6875,4134130031,457.6
6876,4026020058,34.2
6877,3008200012,87.2
6878,1013607501,47.8
6879,1001137501,168.0
6880,1003497503,61.1
6882,3023070001,48.2
6885,3060990051,10.0
6886,1017830005,79.6
6887,1017220022,25.9
6888,1020740023,32.3
6889,1017210056,109.7
6890,1013150044,153.3
6891,1000397501,43.3
6892,1014210001,156.6
6893,1006070038,85.5
6894,3009790031,43.3
6895,3044840013,103.6
6896,4156120013,0.8
6897,4033580013,108.2
6898,4033580018,81.4
6899,4001430010,105.5
6900,4086680143,63.1
6901,1021700066,103.6
6902,1011970113,59.5
6903,1018780052,74.0
6907,2023190100,74.0
6908,3087220475,52.0
6909,1010830037,54.4
6910,3021810001,35.2
6911,3018740038,45.9
6912,2056030014,224.2
6913,3064910362,121.1
6914,3006540034,105.6
6915,4005347502,31.2
6916,4014690068,104.9
6917,4012710006,123.6
6918,4007750023,9.9
6919,3050427502,32.4
6920,2027650232,124.9
6921,4050487503,64.3
6922,1008370062,15.3
6923,4004460030,3.2
6924,1008820001,106.0
6925,3011630001,170.2
6926,3007880032,7.7
6927,1013210001,61.9
6928,1008310010,36.6
6929,2033180069,68.9
6930,5000017501,49.6
6931,4031640012,71.3
6932,3085900031,34.9
6933,3050550046,76.2
6934,3058590015,67.0
6935,1015420033,65.8
6936,1005977503,41.5
6937,1004067504,69.9
6938,1011580018,74.6
6939,1005040043,312.8
6940,3027700001,69.0
6941,3028850010,60.2
6942,1022440001,66.5
6943,1022440001,299.7
6944,1019870007,11.8
6945,3021067503,49.5
6946,5031250096,114.6
6947,2046580021,43.8
6948,2057420120,80.7
6949,2057960135,60.7
6950,1021610009,196.3
6951,3007090058,82.1
6952,3011040032,21.5
6953,1008017502,57.0
6954,3023757501,34.6
6955,1003507503,43.9
6956,1022430317,80.8
6957,4032587501,23.1
6958,3027630001,86.8
6959,1003450017,68.8
6960,4014897501,50.7
6961,2044340032,82.2
6962,1010010001,92.7
6963,3026987501,20.3
6964,1008160016,41.3
6965,4096817501,44.6
6966,3034027501,39.7
